rule,centered_month,information_month,entry_date,exit_date,horizon_days,ONI,dONI,strength,train_n,train_mean_spread,direction,direction_label,cop_return,xle_return,spread_return,model_gross_return,regime,xle_trailing_126d_return,xle_volatility_20d,is_test
S1 Strong level,2015-05,2015-07,2015-08-03,2015-08-03,1,1.0,0.09999999999999998,Strong 1.0–1.4,0,,,Insufficient training,-0.0018072289156625398,-0.010489510489510523,0.008682281573847983,,"Energy downtrend, high volatility",-0.0693224692962221,0.21192920053303027,False
S1 Strong level,2015-06,2015-08,2015-09-01,2015-09-01,1,1.2,0.19999999999999996,Strong 1.0–1.4,1,0.008682281573847983,,Insufficient training,-0.008719119784098006,-0.006664600123992392,-0.0020545196601056137,,"Energy downtrend, high volatility",-0.1452129243272421,0.40075746399513396,False
S1 Strong level,2015-07,2015-09,2015-10-01,2015-10-01,1,1.4,0.19999999999999996,Strong 1.0–1.4,2,0.0033138809568711847,,Insufficient training,-0.01088519203121796,-0.010648596321393922,-0.000236595709824039,,"Energy downtrend, high volatility",-0.1996255332129966,0.26339031097000015,False
S1 Strong level,2015-08,2015-10,2015-11-02,2015-11-02,1,1.7,0.30000000000000004,Very strong 1.5–1.9,3,0.0021303887346394434,1.0,Long COP / short XLE,0.03660377358490563,0.029577048210588597,0.007026725374317033,0.0035133626871585166,"Energy downtrend, high volatility",-0.16519570697879715,0.2467578911886116,False
S1 Strong level,2015-09,2015-11,2015-12-01,2015-12-01,1,2.0,0.30000000000000004,Extreme ≥2.0,4,0.003354472894558841,1.0,Long COP / short XLE,0.002754315093646653,0.007050528789659394,-0.004296213696012741,-0.0021481068480063703,"Energy downtrend, high volatility",-0.12365325094185686,0.25367759399563405,False
S1 Strong level,2015-10,2015-12,2016-01-04,2016-01-04,1,2.3,0.2999999999999998,Extreme ≥2.0,5,0.0018243355764445246,1.0,Long COP / short XLE,0.010127127774186784,0.002327127659574435,0.007800000114612349,0.0039000000573061744,"Energy downtrend, high volatility",-0.1770077704084153,0.31699869012749293,False
S1 Strong level,2015-11,2016-01,2016-02-01,2016-02-01,1,2.5,0.20000000000000018,Extreme ≥2.0,6,0.002820279666139162,1.0,Long COP / short XLE,0.009414225941422494,-8.735150244587597e-05,0.00950157744386837,0.004750788721934185,"Energy downtrend, high volatility",-0.16548689221475,0.45225457747446907,False
S1 Strong level,2015-12,2016-02,2016-03-01,2016-03-01,1,2.6,0.10000000000000009,Extreme ≥2.0,7,0.0037747507772433347,1.0,Long COP / short XLE,0.011447020839448152,0.01895401895401916,-0.007506998114571006,-0.003753499057285503,"Energy downtrend, high volatility",-0.10507829680825687,0.3239366461194944,False
S1 Strong level,2016-01,2016-03,2016-04-01,2016-04-01,1,2.5,-0.10000000000000009,Extreme ≥2.0,8,0.002364532165766542,1.0,Long COP / short XLE,0.00990099009900991,0.003946070371588339,0.00595491972742157,0.002977459863710785,"Energy uptrend, high volatility",0.05211410952349649,0.24815211344629062,False
S1 Strong level,2016-02,2016-04,2016-05-02,2016-05-02,1,2.2,-0.2999999999999998,Extreme ≥2.0,9,0.002763464117061545,1.0,Long COP / short XLE,-0.014928511354079022,0.0007420599584448961,-0.015670571312523918,-0.007835285656261959,"Energy uptrend, high volatility",0.020193141823793503,0.21604248566127512,False
S1 Strong level,2016-03,2016-05,2016-06-01,2016-06-01,1,1.7,-0.5000000000000002,Very strong 1.5–1.9,10,0.0009200605741029988,1.0,Long COP / short XLE,0.015909614941203687,0.01011778918755657,0.005791825753647117,0.0028959128768235587,"Energy uptrend, high volatility",0.0029164461998738567,0.1743690634882541,False
S1 Strong level,2016-04,2016-06,2016-07-01,2016-07-01,1,1.1,-0.5999999999999999,Strong 1.0–1.4,11,0.0013629483176979186,1.0,Long COP / short XLE,-0.007753705815279455,0.006455399061032763,-0.014209104876312217,-0.007104552438156109,"Energy uptrend, high volatility",0.15195116974877254,0.26911408964981987,False
S1 Strong level,2018-11,2019-01,2019-02-01,2019-02-01,1,1.0,0.19999999999999996,Strong 1.0–1.4,12,6.5277218197074e-05,1.0,Long COP / short XLE,0.004975124378109541,0.006514657980456029,-0.0015395336023464878,-0.0007697668011732439,"Energy downtrend, high volatility",-0.1594603867061406,0.20094214613750863,False
S1 Strong level,2018-12,2019-02,2019-03-01,2019-03-01,1,1.1,0.10000000000000009,Strong 1.0–1.4,13,-5.816976799858461e-05,-1.0,Long XLE / short COP,0.01233661330591862,0.012957317073170938,-0.0006207037672523175,0.00031035188362615873,"Energy downtrend, low volatility",-0.11684058417788978,0.15835460085881012,False
S1 Strong level,2019-01,2019-03,2019-04-01,2019-04-01,1,1.0,-0.10000000000000009,Strong 1.0–1.4,14,-9.835076794527981e-05,-1.0,Long XLE / short COP,0.002963401985479397,0.006460336538461453,-0.003496934552982056,0.001748467276491028,"Energy downtrend, high volatility",-0.11431357955505528,0.17463665377502027,False
S1 Strong level,2023-07,2023-09,2023-10-02,2023-10-02,1,1.0,0.30000000000000004,Strong 1.0–1.4,15,-0.0003249230202810649,-1.0,Long XLE / short COP,-0.026114437791084466,-0.018610834164174084,-0.007503603626910382,0.003751801813455191,"Energy uptrend, high volatility",0.11683917562323654,0.20841994980178302,True
S1 Strong level,2023-08,2023-10,2023-11-01,2023-11-01,1,1.3,0.30000000000000004,Strong 1.0–1.4,16,-0.0007735905581953972,-1.0,Long XLE / short COP,-0.023518580515567433,-0.008631750845678354,-0.014886829669889079,0.0074434148349445395,"Energy uptrend, high volatility",0.07546863659629555,0.24172431105719422,True
S1 Strong level,2023-09,2023-11,2023-12-01,2023-12-01,1,1.5,0.19999999999999996,Very strong 1.5–1.9,17,-0.0016037810941773784,-1.0,Long XLE / short COP,0.0017386768669043207,0.006392045454545414,-0.0046533685876410935,0.0023266842938205468,"Energy uptrend, low volatility",0.1086662892331709,0.19942055098948733,True
S1 Strong level,2023-10,2023-12,2024-01-02,2024-01-02,1,1.7,0.19999999999999996,Very strong 1.5–1.9,18,-0.0017732026215920293,-1.0,Long XLE / short COP,0.00358453529060343,0.0036716806822219006,-8.714539161847057e-05,4.3572695809235285e-05,"Energy uptrend, low volatility",0.0503618506636061,0.18749763189145263,True
S1 Strong level,2023-11,2024-01,2024-02-01,2024-02-01,1,1.9,0.19999999999999996,Very strong 1.5–1.9,19,-0.0016844627673828947,-1.0,Long XLE / short COP,-0.008545486914723233,-0.006077940650697111,-0.0024675462640261214,0.0012337731320130607,"Energy downtrend, low volatility",-0.025834392837683184,0.20226579759569602,True
S1 Strong level,2023-12,2024-02,2024-03-01,2024-03-01,1,2.0,0.10000000000000009,Extreme ≥2.0,20,-0.001723616942215056,-1.0,Long XLE / short COP,0.0038664323374340004,0.0043798985707699245,-0.0005134662333359241,0.00025673311666796206,"Energy downtrend, low volatility",-0.009310470739447685,0.1557419186189925,True
S1 Strong level,2024-01,2024-03,2024-04-01,2024-04-01,1,1.8,-0.19999999999999996,Very strong 1.5–1.9,21,-0.0016659907179827165,-1.0,Long XLE / short COP,0.005312500000000053,0.004435526454747096,0.000876973545252957,-0.0004384867726264785,"Energy uptrend, low volatility",0.04261672824314222,0.10936680779990915,True
S1 Strong level,2024-02,2024-04,2024-05-01,2024-05-01,1,1.5,-0.30000000000000004,Very strong 1.5–1.9,22,-0.0015504014332901857,-1.0,Long XLE / short COP,-0.005916213623281097,-0.014562587000749527,0.00864637337746843,-0.004323186688734215,"Energy uptrend, low volatility",0.12455885044422454,0.15866667262004114,True
S1 Strong level,2024-03,2024-05,2024-06-03,2024-06-03,1,1.2,-0.30000000000000004,Strong 1.0–1.4,23,-0.001107063398039811,-1.0,Long XLE / short COP,-0.020557371408911118,-0.02293034772311331,0.002372976314202191,-0.0011864881571010955,"Energy uptrend, low volatility",0.12884747463031543,0.1646939065699731,True
S1 Strong level,2026-06,2026-08,2026-09-01,2026-09-01,1,1.4,0.4999999999999999,Strong 1.0–1.4,24,-0.000962061743363061,-1.0,Long XLE / short COP,0.008814814814814831,-0.0015415446277170508,0.010356359442531882,-0.005178179721265941,"Energy uptrend, high volatility",0.13659619826264446,0.2344337844623667,True
S1 Strong level,2015-05,2015-07,2015-08-03,2015-08-04,2,1.0,0.09999999999999998,Strong 1.0–1.4,0,,,Insufficient training,0.0014056224899599012,-0.013840326340326392,0.015245948830286293,,"Energy downtrend, high volatility",-0.0693224692962221,0.21192920053303027,False
S1 Strong level,2015-06,2015-08,2015-09-01,2015-09-02,2,1.2,0.19999999999999996,Strong 1.0–1.4,1,0.015245948830286293,,Insufficient training,0.00041519618019503213,0.002479851208927686,-0.0020646550287326537,,"Energy downtrend, high volatility",-0.1452129243272421,0.40075746399513396,False
S1 Strong level,2015-07,2015-09,2015-10-01,2015-10-02,2,1.4,0.19999999999999996,Strong 1.0–1.4,2,0.00659064690077682,,Insufficient training,0.05134524543027319,0.030171022910616463,0.021174222519656727,,"Energy downtrend, high volatility",-0.1996255332129966,0.26339031097000015,False
S1 Strong level,2015-08,2015-10,2015-11-02,2015-11-03,2,1.7,0.30000000000000004,Very strong 1.5–1.9,3,0.011451838773736789,1.0,Long COP / short XLE,0.07037735849056581,0.05590062111801242,0.014476737372553394,0.007238368686276697,"Energy downtrend, high volatility",-0.16519570697879715,0.2467578911886116,False
S1 Strong level,2015-09,2015-11,2015-12-01,2015-12-02,2,2.0,0.30000000000000004,Extreme ≥2.0,4,0.01220806342344094,1.0,Long COP / short XLE,-0.03507161219243493,-0.024089306698002244,-0.010982305494432687,-0.0054911527472163435,"Energy downtrend, high volatility",-0.12365325094185686,0.25367759399563405,False
S1 Strong level,2015-10,2015-12,2016-01-04,2016-01-05,2,2.3,0.2999999999999998,Extreme ≥2.0,5,0.007569989639866215,1.0,Long COP / short XLE,0.02133160956690383,0.006150265957446832,0.015181343609456999,0.007590671804728499,"Energy downtrend, high volatility",-0.1770077704084153,0.31699869012749293,False
S1 Strong level,2015-11,2016-01,2016-02-01,2016-02-02,2,2.5,0.20000000000000018,Extreme ≥2.0,6,0.008838548634798013,1.0,Long COP / short XLE,-0.04314853556485354,-0.03336827393431174,-0.009780261630541798,-0.004890130815270899,"Energy downtrend, high volatility",-0.16548689221475,0.45225457747446907,False
S1 Strong level,2015-12,2016-02,2016-03-01,2016-03-02,2,2.6,0.10000000000000009,Extreme ≥2.0,7,0.006178718596892325,1.0,Long COP / short XLE,0.07103023187555024,0.04387504387504393,0.027155188000506314,0.013577594000253157,"Energy downtrend, high volatility",-0.10507829680825687,0.3239366461194944,False
S1 Strong level,2016-01,2016-03,2016-04-01,2016-04-04,2,2.5,-0.10000000000000009,Extreme ≥2.0,8,0.008800777272344074,1.0,Long COP / short XLE,-0.007362274689007298,-0.00346596514304498,-0.0038963095459623176,-0.0019481547729811588,"Energy uptrend, high volatility",0.05211410952349649,0.24815211344629062,False
S1 Strong level,2016-02,2016-04,2016-05-02,2016-05-03,2,2.2,-0.2999999999999998,Extreme ≥2.0,9,0.007389989848087808,1.0,Long COP / short XLE,-0.052144659377628244,-0.022855446720094763,-0.02928921265753348,-0.01464460632876674,"Energy uptrend, high volatility",0.020193141823793503,0.21604248566127512,False
S1 Strong level,2016-03,2016-05,2016-06-01,2016-06-02,2,1.7,-0.5000000000000002,Very strong 1.5–1.9,10,0.003722069597525679,1.0,Long COP / short XLE,0.02328798708784885,0.008758683177287674,0.014529303910561175,0.007264651955280588,"Energy uptrend, high volatility",0.0029164461998738567,0.1743690634882541,False
S1 Strong level,2016-04,2016-06,2016-07-01,2016-07-05,2,1.1,-0.5999999999999999,Strong 1.0–1.4,11,0.00470454544416527,1.0,Long COP / short XLE,-0.04903078677309003,-0.01379107981220662,-0.03523970696088341,-0.017619853480441705,"Energy uptrend, high volatility",0.15195116974877254,0.26911408964981987,False
S1 Strong level,2018-11,2019-01,2019-02-01,2019-02-04,2,1.0,0.19999999999999996,Strong 1.0–1.4,12,0.0013758577437445463,1.0,Long COP / short XLE,0.023266022827041377,0.008841321544904801,0.014424701282136576,0.007212350641068288,"Energy downtrend, high volatility",-0.1594603867061406,0.20094214613750863,False
S1 Strong level,2018-12,2019-02,2019-03-01,2019-03-04,2,1.1,0.10000000000000009,Strong 1.0–1.4,13,0.002379614939005472,1.0,Long COP / short XLE,0.026582464385372262,0.014786585365853755,0.011795879019518507,0.0058979395097592535,"Energy downtrend, low volatility",-0.11684058417788978,0.15835460085881012,False
S1 Strong level,2019-01,2019-03,2019-04-01,2019-04-02,2,1.0,-0.10000000000000009,Strong 1.0–1.4,14,0.0030522052304706886,1.0,Long COP / short XLE,-0.016891391317232274,-0.0004507211538461453,-0.01644067016338613,-0.008220335081693064,"Energy downtrend, high volatility",-0.11431357955505528,0.17463665377502027,False
S1 Strong level,2023-07,2023-09,2023-10-02,2023-10-03,2,1.0,0.30000000000000004,Strong 1.0–1.4,15,0.0017526802042135672,1.0,Long COP / short XLE,-0.02195608782435121,-0.019275506812894583,-0.0026805810114566286,-0.0013402905057283143,"Energy uptrend, high volatility",0.11683917562323654,0.20841994980178302,True
S1 Strong level,2023-08,2023-10,2023-11-01,2023-11-02,2,1.3,0.30000000000000004,Strong 1.0–1.4,16,0.00147560137823418,1.0,Long COP / short XLE,0.02125878808168724,0.02134608655079906,-8.729846911181838e-05,-4.364923455590919e-05,"Energy uptrend, high volatility",0.07546863659629555,0.24172431105719422,True
S1 Strong level,2023-09,2023-11,2023-12-01,2023-12-04,2,1.5,0.19999999999999996,Very strong 1.5–1.9,17,0.0013836660930961803,1.0,Long COP / short XLE,-0.004346692167260691,0.0017755681818181213,-0.006122260349078812,-0.003061130174539406,"Energy uptrend, low volatility",0.1086662892331709,0.19942055098948733,True
S1 Strong level,2023-10,2023-12,2024-01-02,2024-01-03,2,1.7,0.19999999999999996,Very strong 1.5–1.9,18,0.0009666701796420139,1.0,Long COP / short XLE,0.02355551762396524,0.02001658178372634,0.0035389358402388993,0.0017694679201194496,"Energy uptrend, low volatility",0.0503618506636061,0.18749763189145263,True
S1 Strong level,2023-11,2024-01,2024-02-01,2024-02-02,2,1.9,0.19999999999999996,Very strong 1.5–1.9,19,0.0011020525828313236,1.0,Long COP / short XLE,-0.01522164856685071,-0.0046478369681802745,-0.010573811598670435,-0.0052869057993352175,"Energy downtrend, low volatility",-0.025834392837683184,0.20226579759569602,True
S1 Strong level,2023-12,2024-02,2024-03-01,2024-03-04,2,2.0,0.10000000000000009,Extreme ≥2.0,20,0.0005182593737562358,1.0,Long COP / short XLE,-0.01898066783831287,-0.006339326878746054,-0.012641340959566816,-0.006320670479783408,"Energy downtrend, low volatility",-0.009310470739447685,0.1557419186189925,True
S1 Strong level,2024-01,2024-03,2024-04-01,2024-04-02,2,1.8,-0.19999999999999996,Very strong 1.5–1.9,21,-0.00010838826116390954,-1.0,Long XLE / short COP,0.020859374999999902,0.018481360228112864,0.002378014771887038,-0.001189007385943519,"Energy uptrend, low volatility",0.04261672824314222,0.10936680779990915,True
S1 Strong level,2024-02,2024-04,2024-05-01,2024-05-02,2,1.5,-0.30000000000000004,Very strong 1.5–1.9,22,4.630058520224437e-06,1.0,Long COP / short XLE,-0.022625519667412886,-0.008887461184280965,-0.01373805848313192,-0.00686902924156596,"Energy uptrend, low volatility",0.12455885044422454,0.15866667262004114,True
S1 Strong level,2024-03,2024-05,2024-06-03,2024-06-04,2,1.2,-0.30000000000000004,Strong 1.0–1.4,23,-0.0005928781389429123,-1.0,Long XLE / short COP,-0.03431962841906089,-0.03229626439875122,-0.0020233640203096703,0.0010116820101548352,"Energy uptrend, low volatility",0.12884747463031543,0.1646939065699731,True
S1 Strong level,2026-06,2026-08,2026-09-01,2026-09-02,2,1.4,0.4999999999999999,Strong 1.0–1.4,24,-0.0006524817173331939,-1.0,Long XLE / short COP,0.016296296296296253,0.003545552643749117,0.012750743652547136,-0.006375371826273568,"Energy uptrend, high volatility",0.13659619826264446,0.2344337844623667,True
S1 Strong level,2015-05,2015-07,2015-08-03,2015-08-07,5,1.0,0.09999999999999998,Strong 1.0–1.4,0,,,Insufficient training,-0.01927710843373487,-0.023455710955710973,0.004178602521976105,,"Energy downtrend, high volatility",-0.0693224692962221,0.21192920053303027,False
S1 Strong level,2015-06,2015-08,2015-09-01,2015-09-08,5,1.2,0.19999999999999996,Strong 1.0–1.4,1,0.004178602521976105,,Insufficient training,0.00602034461282952,0.004184748915065262,0.0018355956977642585,,"Energy downtrend, high volatility",-0.1452129243272421,0.40075746399513396,False
S1 Strong level,2015-07,2015-09,2015-10-01,2015-10-07,5,1.4,0.19999999999999996,Strong 1.0–1.4,2,0.0030070991098701816,,Insufficient training,0.13514068597247908,0.09858018715714745,0.03656049881533163,,"Energy downtrend, high volatility",-0.1996255332129966,0.26339031097000015,False
S1 Strong level,2015-08,2015-10,2015-11-02,2015-11-06,5,1.7,0.30000000000000004,Very strong 1.5–1.9,3,0.014191565678357332,1.0,Long COP / short XLE,0.052264150943396315,0.032238982549541495,0.02002516839385482,0.01001258419692741,"Energy downtrend, high volatility",-0.16519570697879715,0.2467578911886116,False
S1 Strong level,2015-09,2015-11,2015-12-01,2015-12-07,5,2.0,0.30000000000000004,Extreme ≥2.0,4,0.015649966357231704,1.0,Long COP / short XLE,-0.10044069041498349,-0.08578143360752033,-0.014659256807463161,-0.007329628403731581,"Energy downtrend, high volatility",-0.12365325094185686,0.25367759399563405,False
S1 Strong level,2015-10,2015-12,2016-01-04,2016-01-08,5,2.3,0.2999999999999998,Extreme ≥2.0,5,0.009588121724292731,1.0,Long COP / short XLE,-0.0672268907563024,-0.0683178191489362,0.0010909283926338054,0.0005454641963169027,"Energy downtrend, high volatility",-0.1770077704084153,0.31699869012749293,False
S1 Strong level,2015-11,2016-01,2016-02-01,2016-02-05,5,2.5,0.20000000000000018,Extreme ≥2.0,6,0.00817192283568291,1.0,Long COP / short XLE,-0.13964435146443532,-0.022711390635918982,-0.11693296082851634,-0.05846648041425817,"Energy downtrend, high volatility",-0.16548689221475,0.45225457747446907,False
S1 Strong level,2015-12,2016-02,2016-03-01,2016-03-07,5,2.6,0.10000000000000009,Extreme ≥2.0,7,-0.00970020340205984,-1.0,Long XLE / short COP,0.215145289110654,0.09494559494559485,0.12019969416505916,-0.06009984708252958,"Energy downtrend, high volatility",-0.10507829680825687,0.3239366461194944,False
S1 Strong level,2016-01,2016-03,2016-04-01,2016-04-07,5,2.5,-0.10000000000000009,Extreme ≥2.0,8,0.006537283793830034,1.0,Long COP / short XLE,0.023356181772023366,0.005261427162117638,0.018094754609905728,0.009047377304952864,"Energy uptrend, high volatility",0.05211410952349649,0.24815211344629062,False
S1 Strong level,2016-02,2016-04,2016-05-02,2016-05-06,5,2.2,-0.2999999999999998,Extreme ≥2.0,9,0.007821447217838444,1.0,Long COP / short XLE,-0.10092514718250611,-0.03131493024636378,-0.06961021693614233,-0.034805108468071166,"Energy uptrend, high volatility",0.020193141823793503,0.21604248566127512,False
S1 Strong level,2016-03,2016-05,2016-06-01,2016-06-07,5,1.7,-0.5000000000000002,Very strong 1.5–1.9,10,7.828080244036695e-05,1.0,Long COP / short XLE,0.0961494120359696,0.05028692237994581,0.0458624896560238,0.0229312448280119,"Energy uptrend, high volatility",0.0029164461998738567,0.1743690634882541,False
S1 Strong level,2016-04,2016-06,2016-07-01,2016-07-08,5,1.1,-0.5999999999999999,Strong 1.0–1.4,11,0.004240481607311588,1.0,Long COP / short XLE,-0.03534777651083243,-0.006602112676056482,-0.028745663834775947,-0.014372831917387974,"Energy uptrend, high volatility",0.15195116974877254,0.26911408964981987,False
S1 Strong level,2018-11,2019-01,2019-02-01,2019-02-07,5,1.0,0.19999999999999996,Strong 1.0–1.4,12,0.0014916361538042933,1.0,Long COP / short XLE,-0.012584138132864964,-0.019233752132775006,0.006649613999910042,0.003324806999955021,"Energy downtrend, high volatility",-0.1594603867061406,0.20094214613750863,False
S1 Strong level,2018-12,2019-02,2019-03-01,2019-03-07,5,1.1,0.10000000000000009,Strong 1.0–1.4,13,0.0018884036804278125,1.0,Long COP / short XLE,-0.0020561022176529553,-0.007317073170731381,0.0052609709530784254,0.0026304854765392127,"Energy downtrend, low volatility",-0.11684058417788978,0.15835460085881012,False
S1 Strong level,2019-01,2019-03,2019-04-01,2019-04-05,5,1.0,-0.10000000000000009,Strong 1.0–1.4,14,0.002129301342759999,1.0,Long COP / short XLE,-0.020299303600533336,0.01577524038461542,-0.036074543985148755,-0.018037271992574377,"Energy downtrend, high volatility",-0.11431357955505528,0.17463665377502027,False
S1 Strong level,2023-07,2023-09,2023-10-02,2023-10-06,5,1.0,0.30000000000000004,Strong 1.0–1.4,15,-0.00041762167910058454,-1.0,Long XLE / short COP,-0.0408349966733198,-0.05029356375318483,0.009458567079865032,-0.004729283539932516,"Energy uptrend, high volatility",0.11683917562323654,0.20841994980178302,True
S1 Strong level,2023-08,2023-10,2023-11-01,2023-11-07,5,1.3,0.30000000000000004,Strong 1.0–1.4,16,0.00019964011833476653,1.0,Long COP / short XLE,-0.03540341479745557,-0.022512539367782414,-0.012890875429673154,-0.006445437714836577,"Energy uptrend, high volatility",0.07546863659629555,0.24172431105719422,True
S1 Strong level,2023-09,2023-11,2023-12-01,2023-12-07,5,1.5,0.19999999999999996,Very strong 1.5–1.9,17,-0.0005703902080186406,-1.0,Long XLE / short COP,-0.03633834651829959,-0.03705018939393945,0.0007118428756398565,-0.00035592143781992824,"Energy uptrend, low volatility",0.1086662892331709,0.19942055098948733,True
S1 Strong level,2023-10,2023-12,2024-01-02,2024-01-08,5,1.7,0.19999999999999996,Very strong 1.5–1.9,18,-0.0004991550367042796,-1.0,Long XLE / short COP,-0.022787402918835853,-0.008646215800070856,-0.014141187118764997,0.007070593559382499,"Energy uptrend, low volatility",0.0503618506636061,0.18749763189145263,True
S1 Strong level,2023-11,2024-01,2024-02-01,2024-02-07,5,1.9,0.19999999999999996,Very strong 1.5–1.9,19,-0.001217156725233791,-1.0,Long XLE / short COP,-0.00017803097739010898,-0.001906804910022819,0.00172877393263271,-0.000864386966316355,"Energy downtrend, low volatility",-0.025834392837683184,0.20226579759569602,True
S1 Strong level,2023-12,2024-02,2024-03-01,2024-03-07,5,2.0,0.10000000000000009,Extreme ≥2.0,20,-0.001069860192340466,-1.0,Long XLE / short COP,-0.009314586994727536,0.012678653757492109,-0.021993240752219645,0.010996620376109822,"Energy downtrend, low volatility",-0.009310470739447685,0.1557419186189925,True
S1 Strong level,2024-01,2024-03,2024-04-01,2024-04-05,5,1.8,-0.19999999999999996,Very strong 1.5–1.9,21,-0.002066211647572808,-1.0,Long XLE / short COP,0.04312499999999986,0.03580103495617282,0.007323965043827041,-0.0036619825219135205,"Energy uptrend, low volatility",0.04261672824314222,0.10936680779990915,True
S1 Strong level,2024-02,2024-04,2024-05-01,2024-05-07,5,1.5,-0.30000000000000004,Very strong 1.5–1.9,22,-0.0016393854343273602,-1.0,Long XLE / short COP,-0.012312120243044622,-0.0019274012206874636,-0.010384719022357158,0.005192359511178579,"Energy uptrend, low volatility",0.12455885044422454,0.15866667262004114,True
S1 Strong level,2024-03,2024-05,2024-06-03,2024-06-07,5,1.2,-0.30000000000000004,Strong 1.0–1.4,23,-0.0020196173294590907,-1.0,Long XLE / short COP,-0.03664200928952355,-0.031219722252126436,-0.005422287037397111,0.0027111435186985555,"Energy uptrend, low volatility",0.12884747463031543,0.1646939065699731,True
S1 Strong level,2026-06,2026-08,2026-09-01,2026-09-08,5,1.4,0.4999999999999999,Strong 1.0–1.4,24,-0.0021613952339565082,-1.0,Long XLE / short COP,0.00029629629629646104,-0.0015415446277168288,0.0018378409240132898,-0.0009189204620066449,"Energy uptrend, high volatility",0.13659619826264446,0.2344337844623667,True
S1 Strong level,2015-05,2015-07,2015-08-03,2015-08-14,10,1.0,0.09999999999999998,Strong 1.0–1.4,0,,,Insufficient training,-0.000602409638554291,0.010198135198135061,-0.010800544836689352,,"Energy downtrend, high volatility",-0.0693224692962221,0.21192920053303027,False
S1 Strong level,2015-06,2015-08,2015-09-01,2015-09-15,10,1.2,0.19999999999999996,Strong 1.0–1.4,1,-0.010800544836689352,,Insufficient training,-0.018476230018684148,-0.015499070055796649,-0.002977159962887499,,"Energy downtrend, high volatility",-0.1452129243272421,0.40075746399513396,False
S1 Strong level,2015-07,2015-09,2015-10-01,2015-10-14,10,1.4,0.19999999999999996,Strong 1.0–1.4,2,-0.0068888523997884255,,Insufficient training,0.13904292462517964,0.09583736689254585,0.04320555773263379,,"Energy downtrend, high volatility",-0.1996255332129966,0.26339031097000015,False
S1 Strong level,2015-08,2015-10,2015-11-02,2015-11-13,10,1.7,0.30000000000000004,Very strong 1.5–1.9,3,0.009809284311018981,1.0,Long COP / short XLE,-0.022075471698113303,-0.024253179532682356,0.0021777078345690537,0.0010888539172845269,"Energy downtrend, high volatility",-0.16519570697879715,0.2467578911886116,False
S1 Strong level,2015-09,2015-11,2015-12-01,2015-12-14,10,2.0,0.30000000000000004,Extreme ≥2.0,4,0.007901390191906499,1.0,Long COP / short XLE,-0.09052515607785538,-0.10722679200940055,0.016701635931545167,0.008350817965772583,"Energy downtrend, high volatility",-0.12365325094185686,0.25367759399563405,False
S1 Strong level,2015-10,2015-12,2016-01-04,2016-01-15,10,2.3,0.2999999999999998,Extreme ≥2.0,5,0.009661439339834233,1.0,Long COP / short XLE,-0.15190691661279865,-0.09657579787234027,-0.055331118740458374,-0.027665559370229187,"Energy downtrend, high volatility",-0.1770077704084153,0.31699869012749293,False
S1 Strong level,2015-11,2016-01,2016-02-01,2016-02-12,10,2.5,0.20000000000000018,Extreme ≥2.0,6,-0.0011706536735478685,-1.0,Long XLE / short COP,-0.13289752235107644,-0.03424178895877028,-0.09865573339230616,0.04932786669615308,"Energy downtrend, high volatility",-0.16548689221475,0.45225457747446907,False
S1 Strong level,2015-12,2016-02,2016-03-01,2016-03-14,10,2.6,0.10000000000000009,Extreme ≥2.0,7,-0.015097093633370482,-1.0,Long XLE / short COP,0.174346932785441,0.08722358722358758,0.08712334556185342,-0.04356167278092671,"Energy downtrend, high volatility",-0.10507829680825687,0.3239366461194944,False
S1 Strong level,2016-01,2016-03,2016-04-01,2016-04-14,10,2.5,-0.10000000000000009,Extreme ≥2.0,8,-0.002319538733967494,-1.0,Long XLE / short COP,0.12261995430312256,0.05902663597500779,0.06359331832811477,-0.031796659164057384,"Energy uptrend, high volatility",0.05211410952349649,0.24815211344629062,False
S1 Strong level,2016-02,2016-04,2016-05-02,2016-05-13,10,2.2,-0.2999999999999998,Extreme ≥2.0,9,0.005004112050708313,1.0,Long COP / short XLE,-0.095458368376787,-0.03547046601365389,-0.059987902363133117,-0.029993951181566558,"Energy uptrend, high volatility",0.020193141823793503,0.21604248566127512,False
S1 Strong level,2016-03,2016-05,2016-06-01,2016-06-14,10,1.7,-0.5000000000000002,Very strong 1.5–1.9,10,-0.00149508939067583,-1.0,Long XLE / short COP,0.02190454231035277,0.01374207188160681,0.00816247042874596,-0.00408123521437298,"Energy uptrend, high volatility",0.0029164461998738567,0.1743690634882541,False
S1 Strong level,2016-04,2016-06,2016-07-01,2016-07-15,10,1.1,-0.5999999999999999,Strong 1.0–1.4,11,-0.0006171294070920309,-1.0,Long XLE / short COP,-0.020752565564424064,0.015698356807511527,-0.03645092237193559,0.018225461185967795,"Energy uptrend, high volatility",0.15195116974877254,0.26911408964981987,False
S1 Strong level,2018-11,2019-01,2019-02-01,2019-02-14,10,1.0,0.19999999999999996,Strong 1.0–1.4,12,-0.0036032788208289943,-1.0,Long XLE / short COP,0.01577513526100094,0.0093066542577942,0.006468481003206739,-0.0032342405016033693,"Energy downtrend, high volatility",-0.1594603867061406,0.20094214613750863,False
