episode,date,series,return
2009-05 to 2010-04,2010-02-04,Enhanced short/order-book,-0.002418838242017128
2009-05 to 2010-04,2010-02-05,Enhanced short/order-book,-0.0063394219047570675
2009-05 to 2010-04,2010-02-08,Enhanced short/order-book,0.002808306947426895
2009-05 to 2010-04,2010-02-09,Enhanced short/order-book,-0.004012260206035139
2009-05 to 2010-04,2010-02-10,Enhanced short/order-book,-0.015012506324894344
2009-05 to 2010-04,2010-02-11,Enhanced short/order-book,-0.004724595539043916
2009-05 to 2010-04,2010-02-12,Enhanced short/order-book,2.0947059171890154e-05
2009-05 to 2010-04,2010-02-16,Enhanced short/order-book,-0.0007908307844548289
2009-05 to 2010-04,2010-02-17,Enhanced short/order-book,0.000726018012013035
2009-05 to 2010-04,2010-02-18,Enhanced short/order-book,0.006954042518108276
2009-05 to 2010-04,2010-02-19,Enhanced short/order-book,-0.0011176512704479495
2009-05 to 2010-04,2010-02-22,Enhanced short/order-book,0.001561025794809795
2009-05 to 2010-04,2010-02-23,Enhanced short/order-book,-0.0010606614150231557
2009-05 to 2010-04,2010-02-24,Enhanced short/order-book,-0.00021656994595922385
2009-05 to 2010-04,2010-02-25,Enhanced short/order-book,-0.0003794176460985946
2009-05 to 2010-04,2010-02-26,Enhanced short/order-book,6.986256544503155e-05
2009-05 to 2010-04,2010-03-01,Enhanced short/order-book,0.009637524624022007
2009-05 to 2010-04,2010-03-02,Enhanced short/order-book,-0.0008211471380120647
2009-05 to 2010-04,2010-03-03,Enhanced short/order-book,-0.0015022007042253642
2009-05 to 2010-04,2010-03-04,Enhanced short/order-book,0.00014838556505225586
2009-05 to 2010-04,2010-03-05,Enhanced short/order-book,0.000355703106473787
2009-05 to 2010-04,2010-03-08,Enhanced short/order-book,0.0006207141168124708
2009-05 to 2010-04,2010-03-09,Enhanced short/order-book,0.001029411764705862
2009-05 to 2010-04,2010-03-10,Enhanced short/order-book,0.00032088681446906797
2009-05 to 2010-04,2010-03-11,Enhanced short/order-book,-0.008263689504246365
2009-05 to 2010-04,2010-03-12,Enhanced short/order-book,-0.0031330688674422735
2009-05 to 2010-04,2010-03-15,Enhanced short/order-book,0.0003288117516311584
2009-05 to 2010-04,2010-03-16,Enhanced short/order-book,0.0016180659998927295
2009-05 to 2010-04,2010-03-17,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-03-18,Enhanced short/order-book,-0.003670163119330074
2009-05 to 2010-04,2010-03-19,Enhanced short/order-book,-0.002973550624770279
2009-05 to 2010-04,2010-03-22,Enhanced short/order-book,0.002732536693919374
2009-05 to 2010-04,2010-03-23,Enhanced short/order-book,0.0009467856496561713
2009-05 to 2010-04,2010-03-24,Enhanced short/order-book,-0.000901359475951182
2009-05 to 2010-04,2010-03-25,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-03-26,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-03-29,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-03-30,Enhanced short/order-book,-0.0008741870447450359
2009-05 to 2010-04,2010-03-31,Enhanced short/order-book,-6.544502617804315e-05
2009-05 to 2010-04,2010-04-01,Enhanced short/order-book,0.0008512310110005139
2009-05 to 2010-04,2010-04-05,Enhanced short/order-book,0.0006216506243496325
2009-05 to 2010-04,2010-04-06,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-04-07,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-04-08,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-04-09,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-04-12,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-04-13,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-04-14,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-04-15,Enhanced short/order-book,0.0005121637178865693
2009-05 to 2010-04,2010-04-16,Enhanced short/order-book,-0.002231066087795469
2009-05 to 2010-04,2010-04-19,Enhanced short/order-book,0.0022716110019646296
2009-05 to 2010-04,2010-04-20,Enhanced short/order-book,0.0006289044469192409
2009-05 to 2010-04,2010-04-21,Enhanced short/order-book,-0.002698551266393078
2009-05 to 2010-04,2010-04-22,Enhanced short/order-book,-0.0010155789085545645
2009-05 to 2010-04,2010-04-23,Enhanced short/order-book,0.001583539500167739
2009-05 to 2010-04,2010-04-26,Enhanced short/order-book,-0.002081259028980372
2009-05 to 2010-04,2010-04-27,Enhanced short/order-book,-0.00132807472925215
2009-05 to 2010-04,2010-04-28,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-04-29,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-04-30,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-05-03,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-05-04,Enhanced short/order-book,-0.0022659912227535536
2009-05 to 2010-04,2010-05-05,Enhanced short/order-book,0.0020572103916035728
2009-05 to 2010-04,2010-05-06,Enhanced short/order-book,-0.017836934068424667
2009-05 to 2010-04,2010-05-07,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-05-10,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-05-11,Enhanced short/order-book,0.0007103073973280563
2009-05 to 2010-04,2010-05-12,Enhanced short/order-book,0.002895511190453455
2009-05 to 2010-04,2010-05-13,Enhanced short/order-book,-0.0011152326090439445
2009-05 to 2010-04,2010-05-14,Enhanced short/order-book,-0.005703424546165042
2009-05 to 2010-04,2010-05-17,Enhanced short/order-book,0.0011956283105659417
2009-05 to 2010-04,2010-05-18,Enhanced short/order-book,-0.005163885289695115
2009-05 to 2010-04,2010-05-19,Enhanced short/order-book,-0.00042997542997542937
2009-05 to 2010-04,2010-05-20,Enhanced short/order-book,-0.00200449950690337
2009-05 to 2010-04,2010-05-21,Enhanced short/order-book,-0.006884433207367953
2009-05 to 2010-04,2010-05-24,Enhanced short/order-book,0.005639548064856493
2009-05 to 2010-04,2010-05-25,Enhanced short/order-book,-0.0030919340500840833
2009-05 to 2010-04,2010-05-26,Enhanced short/order-book,0.0024134261024253115
2009-05 to 2010-04,2010-05-27,Enhanced short/order-book,-0.015221004267479861
2009-05 to 2010-04,2010-05-28,Enhanced short/order-book,0.00047200300693892743
2009-05 to 2010-04,2010-06-01,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-06-02,Enhanced short/order-book,-0.0019555080511049227
2009-05 to 2010-04,2010-06-03,Enhanced short/order-book,-0.0006743903347649278
2009-05 to 2010-04,2010-06-04,Enhanced short/order-book,-0.005135550586920071
2009-05 to 2010-04,2010-06-07,Enhanced short/order-book,0.009886134508656802
2009-05 to 2010-04,2010-06-08,Enhanced short/order-book,-0.005095166093854045
2009-05 to 2010-04,2010-06-09,Enhanced short/order-book,0.0016904474798565992
2009-05 to 2010-04,2010-06-10,Enhanced short/order-book,-0.010303441015015787
2009-05 to 2010-04,2010-06-11,Enhanced short/order-book,-0.0015003377338462217
2009-05 to 2010-04,2010-06-14,Enhanced short/order-book,-0.0044263560303564806
2009-05 to 2010-04,2010-06-15,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-06-16,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-06-17,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-06-18,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-06-21,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-06-22,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-06-23,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-06-24,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-06-25,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-06-28,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-06-29,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-06-30,Enhanced short/order-book,0.0011314181705645535
2009-05 to 2010-04,2010-07-01,Enhanced short/order-book,0.002367123624610471
2009-05 to 2010-04,2010-07-02,Enhanced short/order-book,0.0028180471063907675
2009-05 to 2010-04,2010-07-06,Enhanced short/order-book,0.00172433740550883
2009-05 to 2010-04,2010-07-07,Enhanced short/order-book,-0.008418814537637914
2009-05 to 2010-04,2010-07-08,Enhanced short/order-book,-0.0041641776218045694
2009-05 to 2010-04,2010-07-09,Enhanced short/order-book,-0.0012573211909430793
2009-05 to 2010-04,2010-07-12,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-07-13,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-07-14,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-07-15,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-07-16,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-07-19,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-07-20,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-07-21,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-07-22,Enhanced short/order-book,-0.0031663162389818944
2009-05 to 2010-04,2010-07-23,Enhanced short/order-book,-4.920260156809553e-05
2009-05 to 2010-04,2010-07-26,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-07-27,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-07-28,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-07-29,Enhanced short/order-book,0.0
2009-05 to 2010-04,2010-07-30,Enhanced short/order-book,0.0
2009-05 to 2010-04,2009-08-03,Passive insurance basket,0.016690197382610794
2009-05 to 2010-04,2009-08-04,Passive insurance basket,0.011389827705179378
2009-05 to 2010-04,2009-08-05,Passive insurance basket,0.07721810804073082
2009-05 to 2010-04,2009-08-06,Passive insurance basket,0.0042189518392816705
2009-05 to 2010-04,2009-08-07,Passive insurance basket,0.06405614747008581
2009-05 to 2010-04,2009-08-10,Passive insurance basket,0.00451256960727231
2009-05 to 2010-04,2009-08-11,Passive insurance basket,-0.04211407087546226
2009-05 to 2010-04,2009-08-12,Passive insurance basket,0.030520153359118396
2009-05 to 2010-04,2009-08-13,Passive insurance basket,0.009688131359699481
2009-05 to 2010-04,2009-08-14,Passive insurance basket,-0.009529342012631115
2009-05 to 2010-04,2009-08-17,Passive insurance basket,-0.027091231411598193
2009-05 to 2010-04,2009-08-18,Passive insurance basket,0.016718208402261903
2009-05 to 2010-04,2009-08-19,Passive insurance basket,0.019325000213794796
2009-05 to 2010-04,2009-08-20,Passive insurance basket,0.05201049655468504
2009-05 to 2010-04,2009-08-21,Passive insurance basket,0.02259015275927201
2009-05 to 2010-04,2009-08-24,Passive insurance basket,0.00878779774362215
2009-05 to 2010-04,2009-08-25,Passive insurance basket,0.016441616583466434
2009-05 to 2010-04,2009-08-26,Passive insurance basket,0.029895965711078665
2009-05 to 2010-04,2009-08-27,Passive insurance basket,0.07468260496642798
2009-05 to 2010-04,2009-08-28,Passive insurance basket,0.01905160064667255
2009-05 to 2010-04,2009-08-31,Passive insurance basket,-0.032829082134630316
2009-05 to 2010-04,2009-09-01,Passive insurance basket,-0.09710265755028491
2009-05 to 2010-04,2009-09-02,Passive insurance basket,0.009606155650158543
2009-05 to 2010-04,2009-09-03,Passive insurance basket,0.04271274816935566
2009-05 to 2010-04,2009-09-04,Passive insurance basket,-0.004944251334970562
2009-05 to 2010-04,2009-09-08,Passive insurance basket,-0.024331704756491157
2009-05 to 2010-04,2009-09-09,Passive insurance basket,0.03194022002462593
2009-05 to 2010-04,2009-09-10,Passive insurance basket,0.007209575562316495
2009-05 to 2010-04,2009-09-11,Passive insurance basket,-0.004330472472305558
2009-05 to 2010-04,2009-09-14,Passive insurance basket,0.03564741078723266
2009-05 to 2010-04,2009-09-15,Passive insurance basket,-0.017494604388238466
2009-05 to 2010-04,2009-09-16,Passive insurance basket,0.034882721466467315
2009-05 to 2010-04,2009-09-17,Passive insurance basket,-0.012000388495766012
2009-05 to 2010-04,2009-09-18,Passive insurance basket,0.008033927802316931
2009-05 to 2010-04,2009-09-21,Passive insurance basket,0.05038828254521133
2009-05 to 2010-04,2009-09-22,Passive insurance basket,-0.01524823422262378
2009-05 to 2010-04,2009-09-23,Passive insurance basket,-0.0025830399934455572
2009-05 to 2010-04,2009-09-24,Passive insurance basket,-0.01955224547691914
2009-05 to 2010-04,2009-09-25,Passive insurance basket,-0.00533146713421373
2009-05 to 2010-04,2009-09-28,Passive insurance basket,0.04525223057096639
2009-05 to 2010-04,2009-09-29,Passive insurance basket,-0.01175371707928019
2009-05 to 2010-04,2009-09-30,Passive insurance basket,-0.015159542007098237
2009-05 to 2010-04,2009-10-01,Passive insurance basket,-0.039100501757241335
2009-05 to 2010-04,2009-10-02,Passive insurance basket,0.016403624836058395
2009-05 to 2010-04,2009-10-05,Passive insurance basket,0.012399206220969905
2009-05 to 2010-04,2009-10-06,Passive insurance basket,0.032157909427317
2009-05 to 2010-04,2009-10-07,Passive insurance basket,0.007129909691636405
2009-05 to 2010-04,2009-10-08,Passive insurance basket,-0.011477933513145744
2009-05 to 2010-04,2009-10-09,Passive insurance basket,0.0020114987370070114
2009-05 to 2010-04,2009-10-12,Passive insurance basket,-0.0010260533391969195
2009-05 to 2010-04,2009-10-13,Passive insurance basket,-0.015547709826257083
2009-05 to 2010-04,2009-10-14,Passive insurance basket,0.016607976976751537
2009-05 to 2010-04,2009-10-15,Passive insurance basket,0.0023288148632725214
2009-05 to 2010-04,2009-10-16,Passive insurance basket,-0.01795758301649386
2009-05 to 2010-04,2009-10-19,Passive insurance basket,-0.006313689091731356
2009-05 to 2010-04,2009-10-20,Passive insurance basket,-0.015232687126219169
2009-05 to 2010-04,2009-10-21,Passive insurance basket,-0.021664713533002367
2009-05 to 2010-04,2009-10-22,Passive insurance basket,0.0345347702330121
2009-05 to 2010-04,2009-10-23,Passive insurance basket,-0.033025034357011096
2009-05 to 2010-04,2009-10-26,Passive insurance basket,-0.03722349977169159
2009-05 to 2010-04,2009-10-27,Passive insurance basket,-0.0227540395435889
2009-05 to 2010-04,2009-10-28,Passive insurance basket,-0.007515011448786635
2009-05 to 2010-04,2009-10-29,Passive insurance basket,0.03875314855655421
2009-05 to 2010-04,2009-10-30,Passive insurance basket,-0.03830456762445744
2009-05 to 2010-04,2009-11-02,Passive insurance basket,0.011377429719302778
2009-05 to 2010-04,2009-11-03,Passive insurance basket,0.043686314435969376
2009-05 to 2010-04,2009-11-04,Passive insurance basket,-0.029353395016125994
2009-05 to 2010-04,2009-11-05,Passive insurance basket,0.023255611766244133
2009-05 to 2010-04,2009-11-06,Passive insurance basket,-0.026841668976213207
2009-05 to 2010-04,2009-11-09,Passive insurance basket,0.026254529644772262
2009-05 to 2010-04,2009-11-10,Passive insurance basket,0.00573289352958728
2009-05 to 2010-04,2009-11-11,Passive insurance basket,0.004646343155716437
2009-05 to 2010-04,2009-11-12,Passive insurance basket,-0.0172379012699565
2009-05 to 2010-04,2009-11-13,Passive insurance basket,-1.1580881960404632e-05
2009-05 to 2010-04,2009-11-16,Passive insurance basket,0.004651156719965632
2009-05 to 2010-04,2009-11-17,Passive insurance basket,0.00212136125316853
2009-05 to 2010-04,2009-11-18,Passive insurance basket,0.003611525739965815
2009-05 to 2010-04,2009-11-19,Passive insurance basket,-0.013899672295116905
2009-05 to 2010-04,2009-11-20,Passive insurance basket,-0.008389682406144683
2009-05 to 2010-04,2009-11-23,Passive insurance basket,0.010226178072764824
2009-05 to 2010-04,2009-11-24,Passive insurance basket,-0.00445063866750961
2009-05 to 2010-04,2009-11-25,Passive insurance basket,-0.0030343169761954947
2009-05 to 2010-04,2009-11-27,Passive insurance basket,-0.03354046757096518
2009-05 to 2010-04,2009-11-30,Passive insurance basket,-0.02544549381878658
2009-05 to 2010-04,2009-12-01,Passive insurance basket,0.022243428802518395
2009-05 to 2010-04,2009-12-02,Passive insurance basket,0.009684147467708737
2009-05 to 2010-04,2009-12-03,Passive insurance basket,-0.021855851221238343
2009-05 to 2010-04,2009-12-04,Passive insurance basket,0.011395289449355195
2009-05 to 2010-04,2009-12-07,Passive insurance basket,-0.007189761060329203
2009-05 to 2010-04,2009-12-08,Passive insurance basket,-0.008419261314293824
2009-05 to 2010-04,2009-12-09,Passive insurance basket,-0.0011417340396167042
2009-05 to 2010-04,2009-12-10,Passive insurance basket,0.000286771762143756
2009-05 to 2010-04,2009-12-11,Passive insurance basket,0.004837538262998375
2009-05 to 2010-04,2009-12-14,Passive insurance basket,0.010566912773210646
2009-05 to 2010-04,2009-12-15,Passive insurance basket,-0.008897307030274026
2009-05 to 2010-04,2009-12-16,Passive insurance basket,0.005773056477996086
2009-05 to 2010-04,2009-12-17,Passive insurance basket,-0.017160311415800877
2009-05 to 2010-04,2009-12-18,Passive insurance basket,0.002919856945374555
2009-05 to 2010-04,2009-12-21,Passive insurance basket,0.0005237150702630533
2009-05 to 2010-04,2009-12-22,Passive insurance basket,0.026901786001636507
2009-05 to 2010-04,2009-12-23,Passive insurance basket,-0.007544555131053121
2009-05 to 2010-04,2009-12-24,Passive insurance basket,0.01192929671127696
2009-05 to 2010-04,2009-12-28,Passive insurance basket,0.011306481175151761
2009-05 to 2010-04,2009-12-29,Passive insurance basket,0.005519532767204183
2009-05 to 2010-04,2009-12-30,Passive insurance basket,-0.007763043049258789
2009-05 to 2010-04,2009-12-31,Passive insurance basket,-0.01103541351375481
2009-05 to 2010-04,2010-01-04,Passive insurance basket,0.01045206271743937
2009-05 to 2010-04,2010-01-05,Passive insurance basket,0.010305772959477544
2009-05 to 2010-04,2010-01-06,Passive insurance basket,-0.0012840942092477992
2009-05 to 2010-04,2010-01-07,Passive insurance basket,6.713208615671817e-06
2009-05 to 2010-04,2010-01-08,Passive insurance basket,0.005670171983373162
2009-05 to 2010-04,2010-01-11,Passive insurance basket,-0.0012688508779618024
2009-05 to 2010-04,2010-01-12,Passive insurance basket,-0.0073367095305942875
2009-05 to 2010-04,2010-01-13,Passive insurance basket,0.016029825290668764
2009-05 to 2010-04,2010-01-14,Passive insurance basket,-0.007220699612037529
2009-05 to 2010-04,2010-01-15,Passive insurance basket,-0.016680845442601733
2009-05 to 2010-04,2010-01-19,Passive insurance basket,0.013097374460502076
2009-05 to 2010-04,2010-01-20,Passive insurance basket,-0.013320361183069895
2009-05 to 2010-04,2010-01-21,Passive insurance basket,-0.012527883912199278
2009-05 to 2010-04,2010-01-22,Passive insurance basket,-0.022982362315834615
2009-05 to 2010-04,2010-01-25,Passive insurance basket,0.0037618569175625893
2009-05 to 2010-04,2010-01-26,Passive insurance basket,-0.01798613086769596
2009-05 to 2010-04,2010-01-27,Passive insurance basket,0.013058443609405224
2009-05 to 2010-04,2010-01-28,Passive insurance basket,-0.014361531905380143
2009-05 to 2010-04,2010-01-29,Passive insurance basket,-0.0020495574711795195
2009-05 to 2010-04,2010-02-01,Passive insurance basket,0.0034728148007190374
2009-05 to 2010-04,2010-02-02,Passive insurance basket,0.016308891566714223
2009-05 to 2010-04,2010-02-03,Passive insurance basket,-0.010429062532514521
2009-05 to 2010-04,2010-02-04,Passive insurance basket,-0.030158170361148873
2009-05 to 2010-04,2010-02-05,Passive insurance basket,-0.0005728796783290857
2009-05 to 2010-04,2010-02-08,Passive insurance basket,-0.015097961517449243
2009-05 to 2010-04,2010-02-09,Passive insurance basket,0.004539910003164449
2009-05 to 2010-04,2010-02-10,Passive insurance basket,0.034397796085139376
2009-05 to 2010-04,2010-02-11,Passive insurance basket,0.0013723756358992034
2009-05 to 2010-04,2010-02-12,Passive insurance basket,0.008742238019282311
2009-05 to 2010-04,2010-02-16,Passive insurance basket,0.022696516844300962
2009-05 to 2010-04,2010-02-17,Passive insurance basket,-0.001948067780324414
2009-05 to 2010-04,2010-02-18,Passive insurance basket,0.00743984518103713
2009-05 to 2010-04,2010-02-19,Passive insurance basket,0.0007102656332087509
2009-05 to 2010-04,2010-02-22,Passive insurance basket,0.018484828420711752
2009-05 to 2010-04,2010-02-23,Passive insurance basket,-0.02417205530682498
2009-05 to 2010-04,2010-02-24,Passive insurance basket,0.017761719648610397
2009-05 to 2010-04,2010-02-25,Passive insurance basket,-0.004393760200493757
2009-05 to 2010-04,2010-02-26,Passive insurance basket,-0.0202253645237912
2009-05 to 2010-04,2010-03-01,Passive insurance basket,0.016792572106148596
2009-05 to 2010-04,2010-03-02,Passive insurance basket,0.006504924459908024
2009-05 to 2010-04,2010-03-03,Passive insurance basket,-0.006727169840695102
2009-05 to 2010-04,2010-03-04,Passive insurance basket,0.02063531201195712
2009-05 to 2010-04,2010-03-05,Passive insurance basket,0.01958673053200477
2009-05 to 2010-04,2010-03-08,Passive insurance basket,0.009258508535780585
2009-05 to 2010-04,2010-03-09,Passive insurance basket,0.02426493475708491
2009-05 to 2010-04,2010-03-10,Passive insurance basket,0.029027925411628797
2009-05 to 2010-04,2010-03-11,Passive insurance basket,-0.003758830068300356
2009-05 to 2010-04,2010-03-12,Passive insurance basket,-0.009735309598121522
2009-05 to 2010-04,2010-03-15,Passive insurance basket,0.0008086617920679551
2009-05 to 2010-04,2010-03-16,Passive insurance basket,0.0035379090578653294
2009-05 to 2010-04,2010-03-17,Passive insurance basket,0.019453961467206682
